A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
55,137.6362762612047,1.0,0.5630462404124712,58.331714740194705,1.0,0.7440006452139649,240.6191520700963,10.0,0.7647749933754644,121.61072899362013,1.5,0.7668340461956871,112.439294000129,10.0,0.003610249008288127,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5873,policy 0,dikesnet
72,246.7802886885548,1.5,0.056628557012763536,196.70840157453637,1.0,0.17702447433465293,330.8518324918575,1.5,0.10944689500630507,62.74692501530161,1.5,0.025147265543905395,94.7948902981511,10.0,0.4126822615020608,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5874,policy 0,dikesnet
53,288.5076623491848,1.5,0.5578559200174296,83.0825811664518,1.5,0.11061499237015948,49.2302328763201,10.0,0.6122240945264235,305.2751213480928,1.5,0.12433688244433133,293.45283912313903,1.0,0.6480577207487912,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5875,policy 0,dikesnet
36,164.5052262642694,10.0,0.9848432109663939,149.04026178047297,1.5,0.19143418658560546,85.19103954553523,1.0,0.44692378729091325,155.85257533753796,1.5,0.04328290864037009,267.5368539227537,1.5,0.4568702862970856,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5876,policy 0,dikesnet
49,57.02626268797626,1.0,0.8080972890123485,72.61077549874872,1.0,0.25649781327291954,272.00445674236516,10.0,0.4097085776566989,36.17256250018867,1.5,0.8008039392056225,254.85529463149726,10.0,0.8829140832190536,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5877,policy 0,dikesnet
90,82.29758594151066,1.5,0.31826540244911794,289.87228164892497,10.0,0.6709992960353327,284.1637931568676,1.5,0.9396227013137847,164.40802096102036,10.0,0.5091002189014472,294.15016335483347,10.0,0.8149205794360855,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5878,policy 0,dikesnet
49,261.6858444634799,1.5,0.6405571688454382,63.893413655286146,1.0,0.5973751000410092,154.7356052096966,10.0,0.04210729563961508,260.4830404933954,1.0,0.4782100292226336,278.1539509805974,1.5,0.7996616768209307,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5879,policy 0,dikesnet
83,194.93261350946835,10.0,0.39828142800472105,56.6330163783849,10.0,0.31774189948086295,230.9056666826836,10.0,0.6159795359318383,89.87502778286105,1.0,0.7603650449492068,228.19676014469283,10.0,0.49786877716797856,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,policy 0,dikesnet
92,321.37220879777504,10.0,0.15836808282812537,299.8145112485191,1.5,0.5203533502040275,103.14236975327626,1.5,0.13339039437657194,178.84624127008493,1.0,0.617480235889382,342.99593578735687,1.5,0.9440347674542876,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5881,policy 0,dikesnet
95,54.25168954720905,1.0,0.4576977086008977,116.83302029479101,1.5,0.4878668214353108,91.92045875281806,1.5,0.02606012787207244,128.81936257434364,10.0,0.5403113355862094,91.47730743800165,1.5,0.045210671138353656,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5882,policy 0,dikesnet
56,259.6268135949825,1.0,0.8418831657962917,159.7571473865153,1.0,0.006201440889553514,212.34710936231028,10.0,0.26245323100740164,97.43664262950594,1.5,0.8450113459102532,249.6756774704561,1.0,0.4857503804805884,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5883,policy 0,dikesnet
73,147.8331354038463,1.0,0.2700520774700686,336.5347879623366,1.5,0.5444214999818122,61.101308541011505,10.0,0.3166103306661707,199.40135523501283,10.0,0.5636091235886488,117.42076012846843,1.5,0.10928839101707989,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5884,policy 0,dikesnet
20,261.39745611144264,1.5,0.02801524316209693,171.82479685306487,10.0,0.19920133567365714,176.32634698213997,1.0,0.9151862925288077,223.34813036370218,1.5,0.4389570980866763,82.52398430009363,10.0,0.5376255855108822,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5885,policy 0,dikesnet
28,324.0637615280872,1.5,0.8196635364533785,107.10065742439328,1.5,0.8437554004736506,202.39429979522475,1.5,0.3345155332684746,291.6428686987573,1.0,0.6291501086957278,217.73285854175268,1.5,0.9466623626889324,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5886,policy 0,dikesnet
34,243.21479213659984,10.0,0.3696484143570491,153.8108007527003,10.0,0.6153566994342544,126.95299528761042,10.0,0.18929820598310063,83.59207538048155,1.5,0.7861826543758802,30.99208389354826,1.0,0.11961496694533692,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5887,policy 0,dikesnet
23,180.77619237965362,1.5,0.38786951843827083,199.6344826261728,1.5,0.5911042032325936,219.92197363665713,1.5,0.4239590152499878,64.41277121761117,1.0,0.904895508836407,208.27419578664166,1.0,0.09572025170622138,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5888,policy 0,dikesnet
97,187.2486177397185,10.0,0.6707835114125417,177.0814324792784,10.0,0.7098617475414755,181.09261664740205,1.5,0.20204935428551843,241.9996259015478,1.0,0.5099844311136736,274.0688649633127,10.0,0.3694054295695465,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5889,policy 0,dikesnet
131,161.2511086884754,1.5,0.46376713904178063,181.53753506448663,10.0,0.03419210839961124,283.97874698386545,10.0,0.024778389889648932,123.75551416030518,10.0,0.36827461201122846,308.722733822574,10.0,0.6975207423856247,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5890,policy 0,dikesnet
77,87.3704604959149,1.5,0.4499067011840521,305.71260162016637,1.0,0.352749829680424,117.73887619843178,10.0,0.7397104131107354,91.35739511764444,1.5,0.5867521545469983,75.8131477132413,10.0,0.13370395968633977,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5891,policy 0,dikesnet
36,180.59858950667387,1.5,0.659771062907755,147.49686876007465,1.5,0.12117459865154616,348.51576729656995,1.0,0.6018318637167823,57.824101886417935,1.0,0.4867941524020222,337.5528871583722,1.5,0.6225579342551553,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5892,policy 0,dikesnet
102,302.3911982047796,1.5,0.9563538889489676,202.99336907207234,1.0,0.4450389836373496,215.90179843870163,10.0,0.9921606570590634,266.72179925684486,1.5,0.510057941694101,173.93682252485877,1.5,0.6448746509315784,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5893,policy 0,dikesnet
35,143.21586463214237,10.0,0.46012788998012,287.9891075192504,1.0,0.36294394130885377,44.537400983314654,10.0,0.04849832645779379,222.28736896355767,1.0,0.2510604886600503,282.2784142005832,1.0,0.11725188265263325,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5894,policy 0,dikesnet
109,246.49967953805015,1.0,0.7315276826492819,266.78620568772334,1.5,0.9024744520997143,218.11200468384214,10.0,0.03264454096012805,203.5861913354431,1.5,0.4694071482526845,314.15915896302397,10.0,0.6205459219766322,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5895,policy 0,dikesnet
126,163.39692077044938,10.0,0.14560563015956055,49.69056685611095,10.0,0.8941058779534035,49.437228931618066,10.0,0.16016910431815595,114.44809560175698,1.0,0.6532957797440082,90.24751677311468,10.0,0.9291048221599729,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5896,policy 0,dikesnet
38,157.8531011873168,1.5,0.7857028738115075,340.0944963948728,1.5,0.479701998847664,283.7008527606218,1.5,0.6245779165168742,37.879425719452286,10.0,0.2677205507852881,53.490624928263685,1.0,0.37878374096411926,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5897,policy 0,dikesnet
128,65.39110236047756,1.0,0.03574113777090003,98.38415513722379,1.5,0.2839788681560807,52.87536595694247,10.0,0.2830331751093944,65.90614397528454,1.5,0.6996818391797098,81.57351658039829,1.0,0.16574345053734302,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5898,policy 0,dikesnet
46,315.91283865350437,1.0,0.16356040765190855,133.46348215813623,10.0,0.7571439712433741,48.93863202323632,10.0,0.6247083551893611,191.54876591307453,1.0,0.8394724476924471,306.72309230293274,1.5,0.3135431741392771,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5899,policy 0,dikesnet
39,302.2848396571823,10.0,0.79205743881372,187.22171488124138,10.0,0.8804987068414538,210.36596880683416,10.0,0.9399794982063404,179.5491940578465,10.0,0.30812077280699185,291.5543983054565,1.5,0.20602099934984655,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,policy 0,dikesnet
13,102.09314905602207,1.5,0.7154295559210647,162.61634428367196,1.5,0.8740729254205467,165.84120183714418,10.0,0.13969803388488092,108.48222977099817,1.5,0.21076004757249578,201.99056440395537,10.0,0.36053147645127936,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5901,policy 0,dikesnet
6,268.8353561691481,10.0,0.8315061895065402,233.8826964633172,1.0,0.7320174296188036,307.5109193751543,1.0,0.27936984257920044,127.185553493632,10.0,0.9785003657575299,198.20071474495208,10.0,0.31047863242068025,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5902,policy 0,dikesnet
36,117.5030173529906,1.0,0.22967205717810044,259.3499619305918,1.5,0.2657978138684484,337.1965314997217,10.0,0.105801707805846,178.2638029137488,10.0,0.0023316459471995478,318.8566982382242,1.5,0.19952513204792321,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5903,policy 0,dikesnet
104,187.60760066793011,1.0,0.4821237450066821,120.76023977831524,10.0,0.855053192056246,155.6199705619046,1.0,0.3104508609203365,303.71845233304197,10.0,0.7366359543274901,122.18876854949819,1.0,0.4099334223023811,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,policy 0,dikesnet
92,170.60225458403212,1.5,0.8830098203381489,304.6675910620559,10.0,0.2598113902637836,47.742247693739806,10.0,0.6199008015195385,83.78819564495441,10.0,0.4067368261642113,39.030609559714165,1.0,0.4440691421367161,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5905,policy 0,dikesnet
79,121.64032762677563,10.0,0.9303949294114022,73.60943338380775,1.5,0.2803731050599618,222.29540429268417,1.5,0.8214571339515425,348.42611396857035,10.0,0.7563256594429599,181.88958346437775,1.0,0.8523265988667099,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5906,policy 0,dikesnet
112,324.21637549751796,1.5,0.3898383295419445,226.40314145646505,10.0,0.3726819571635008,302.54405279489185,1.0,0.9018655395156225,197.3042626305196,10.0,0.7359816385142244,215.10096677042438,10.0,0.14225286047276753,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5907,policy 0,dikesnet
68,269.12148121509705,1.0,0.6063620736076929,114.70633880361349,1.0,0.8913556069226749,43.30542480807196,10.0,0.9088670917037753,65.68705763591419,10.0,0.8100617685609296,300.07285764510317,1.5,0.12319122702882059,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5908,policy 0,dikesnet
7,249.50325972547222,1.0,0.7316557922994422,52.33324241572227,1.0,0.8684581045103518,61.8037963291587,10.0,0.313427910681827,45.80071445585534,1.0,0.46820499522857595,34.70982687494775,1.5,0.04576384112696136,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5909,policy 0,dikesnet
20,112.03962073828379,1.5,0.735572722333118,61.20317445706904,10.0,0.5539363568703798,128.3435739646872,1.0,0.4867729736144248,167.98533674088424,1.5,0.15434180367730918,344.78085291236573,1.5,0.9426178200412111,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5910,policy 0,dikesnet
88,127.46424221652545,1.5,0.6572485523523868,149.7307644804569,1.0,0.33191062332796833,321.9040521673444,1.5,0.7222291084788355,49.99932055720096,1.0,0.5927916077714293,191.03276104308947,10.0,0.6031488517408846,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5911,policy 0,dikesnet
33,308.8565719447756,1.0,0.7780818552418701,127.0161628138804,1.0,0.2977470449110976,100.53308602261376,10.0,0.7580032744292509,337.31251640727044,1.0,0.8337242837173828,158.31416345826437,1.5,0.44856401307554666,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5912,policy 0,dikesnet
89,114.94978277610412,10.0,0.9404699328998073,333.48684118742165,1.5,0.855277940654035,276.9234657740817,1.5,0.8313019402962306,328.1967768411854,10.0,0.7428469516231041,65.996367850621,1.0,0.08715947115648509,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5913,policy 0,dikesnet
127,252.30035694093692,10.0,0.4791551791654796,68.40705706144749,1.5,0.7048975527929188,43.39123248291466,1.0,0.17466331182476355,41.008610922420985,1.5,0.49186635596986283,309.6989976854116,1.5,0.21391414580259138,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5914,policy 0,dikesnet
102,309.72267056861017,10.0,0.6061857460424869,183.41204770395282,1.0,0.0008623412441766863,281.43495962124035,1.0,0.5258991206952123,280.6221962569111,1.5,0.37025310622086793,322.70400880144916,1.5,0.9842506324829422,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5915,policy 0,dikesnet
25,174.64070524698136,10.0,0.7079351490518655,46.60428982518833,10.0,0.168238085206177,208.4323016078368,1.5,0.9253728472209914,301.51230865124575,1.5,0.08334953060987463,129.63973693389045,10.0,0.4618988516280513,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5916,policy 0,dikesnet
56,214.14319154175328,10.0,0.2937473480137739,272.3721764126675,10.0,0.7322740470674904,239.06242067195208,1.5,0.37096175052717906,277.61164446799535,1.5,0.481830381027077,45.45138861103848,1.5,0.23086140876052094,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5917,policy 0,dikesnet
88,269.6933386260506,1.0,0.5499356140290452,189.5537814226558,1.0,0.07298370614814469,285.4848906126157,1.5,0.6990931869823429,34.726816748369586,10.0,0.39619269853866107,315.93353562490563,1.0,0.9399806473562035,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5918,policy 0,dikesnet
26,232.99682098845528,10.0,0.12041501611553312,192.76134085476764,1.0,0.9871881660256685,228.75483718028138,1.5,0.5414660589908804,146.39425678076063,1.5,0.22242057080323013,252.74603058137603,1.5,0.009365510738579474,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5919,policy 0,dikesnet
82,181.7858022004362,1.0,0.06909129677312967,286.13364178095725,10.0,0.0874688492865076,145.65752681082319,1.0,0.32249051926048405,193.79085479689198,1.5,0.7022361412940122,121.89406153813138,10.0,0.6329170089676388,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5920,policy 0,dikesnet
63,348.890756539471,1.5,0.667853822888819,204.3646023097292,1.5,0.8723655022345302,169.95916966442314,10.0,0.6156465316166474,162.16142424562986,1.0,0.4008569419231084,157.88646653309627,1.0,0.05818497825782291,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5921,policy 0,dikesnet
39,75.19945497438674,10.0,0.05238186349111943,76.40092698294399,1.0,0.9667083703695475,103.7196918663655,10.0,0.29113206350465237,163.42652824467152,1.5,0.5167426116188264,153.07896635048925,10.0,0.6511377598606481,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5922,policy 0,dikesnet
10,232.6352143777166,1.5,0.49351434653650095,221.95050100109384,1.5,0.4631970353659142,203.71549549020983,1.0,0.07924679474434664,83.44961207365155,1.0,0.6603824381940913,118.39242309012587,10.0,0.18911318012108205,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5923,policy 0,dikesnet
49,73.64283319675124,1.0,0.6196956370223577,272.8176439987468,10.0,0.13913248019139365,128.33324995333552,10.0,0.3648093635565567,349.1102775125164,1.0,0.5183022839785686,143.8480850225202,1.5,0.4101181679748711,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5924,policy 0,dikesnet
4,307.31234287095884,1.0,0.5344858090925267,212.3314968089992,10.0,0.5722438654947947,89.7308725560003,1.5,0.6133490323357786,328.3768567643298,1.0,0.016718960831126325,171.57162900053737,1.0,0.479710866234367,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5925,policy 0,dikesnet
17,146.97837284994475,10.0,0.4006832574924662,263.46007490189834,10.0,0.11684989167819182,331.9522640511325,1.0,0.6135443427004866,157.39695210243895,1.0,0.9853768865028578,207.61009698610593,1.0,0.8286041789487828,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5926,policy 0,dikesnet
76,216.71341601065023,10.0,0.6284625965584575,80.49150239225263,10.0,0.32737021409692296,164.61555645842748,1.5,0.7105081856306099,292.8145600833858,10.0,0.5421595121568731,233.48674416339705,1.0,0.5141170371693408,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5927,policy 0,dikesnet
115,301.53961553573737,10.0,0.8051040033000169,129.83733828349804,1.5,0.9756371383313929,280.6496382375317,1.0,0.7460752146133732,181.74544146377772,10.0,0.011178192994896181,240.44322442605755,1.5,0.7407818664666005,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5928,policy 0,dikesnet
21,121.93002709944389,1.0,0.8984608508727521,203.11118271363387,1.0,0.8305002930644949,97.08446733437879,1.5,0.2170265541073527,169.61239424363458,1.0,0.5181541365518145,80.52858552273713,1.0,0.509398924800568,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5929,policy 0,dikesnet
13,286.1314789972388,1.5,0.7720199566133733,120.21812810992715,1.5,0.8987274779013581,226.92761550273735,1.0,0.9846894787106655,346.0458923555729,1.5,0.37304975033759885,179.73458376237016,1.5,0.8282575081410714,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5930,policy 0,dikesnet
117,321.56342867046294,1.0,0.9545208492299112,68.84985159225025,1.5,0.9261376579163884,52.39632748230595,1.0,0.5718708728648223,118.4997901740382,1.0,0.3630705610909975,224.66497475027356,1.0,0.4817508594181623,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5931,policy 0,dikesnet
67,295.0608942758855,1.0,0.7832942383228078,124.64282712603783,10.0,0.6295560259127299,255.94148545658618,1.0,0.9481598669818487,191.14356296820182,10.0,0.24076064887205584,59.45133578287852,1.0,0.1283585535423227,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5932,policy 0,dikesnet
90,129.91477647586507,1.0,0.59243244748638,34.75887479412247,1.5,0.1652735528049559,311.78051940403213,1.5,0.7212299502984911,148.80468339179677,10.0,0.4072785547241185,85.90183162672828,10.0,0.549034696742569,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5933,policy 0,dikesnet
10,42.06936992884281,1.0,0.5743917964069124,148.75244685272807,1.5,0.793004588881838,240.3978183862449,1.0,0.698892678511172,58.06459733686765,10.0,0.8855842267791295,43.030758257822434,10.0,0.10930667006170063,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5934,policy 0,dikesnet
39,342.25382515133765,1.5,0.34567548181771685,269.4979153394432,1.5,0.5148994630481081,210.39402871732946,1.0,0.9669516288709663,243.34253701087687,1.0,0.4929172706255929,348.71432330264264,10.0,0.20588076949637527,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5935,policy 0,dikesnet
23,65.99903593296474,10.0,0.3024569695701895,308.29029852424503,1.0,0.39349040727672036,224.9618711706066,10.0,0.6311060265602899,235.51881745945732,1.5,0.6201291292043466,103.28054510841173,1.0,0.07198906533675661,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5936,policy 0,dikesnet
110,55.54492524369955,10.0,0.13373936712992432,291.25993960990525,1.5,0.2280078225924759,124.53695759453014,1.0,0.8000364036521063,346.7111793815632,1.5,0.10470964761804015,36.333966979796124,10.0,0.8492798600964503,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5937,policy 0,dikesnet
53,87.80106744049586,1.0,0.6753328029569501,195.57426649254833,1.0,0.7096837072862817,311.0998661678167,1.5,0.6393326196190138,183.52566870350512,1.0,0.3172261827533372,250.5245304969911,1.0,0.14979093088135714,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5938,policy 0,dikesnet
54,142.58710037694948,10.0,0.16985052640623743,110.39213684553528,10.0,0.6259950694973213,349.53742883165756,1.5,0.4743393621445087,262.0436483713115,10.0,0.8451692464580797,229.1075696744835,10.0,0.9089486667845972,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5939,policy 0,dikesnet
121,57.29460184248914,10.0,0.7320376815525208,98.98515388964526,1.0,0.17050587030603628,207.0795084357582,1.0,0.24478294828326083,315.1670481432292,1.5,0.9140814042366425,280.579950007099,1.0,0.0798722847216251,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5940,policy 0,dikesnet
83,241.40916156086558,1.0,0.9820459344833734,285.44245458682326,10.0,0.6718879963493346,246.84256953103352,10.0,0.3279720333521502,161.11243162767144,1.5,0.922976877635274,186.63024882631842,10.0,0.7340734392648359,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5941,policy 0,dikesnet
